ISO 8601 Time,Ax (g),Ay (g),Az (g),Mx (mG),My (mG),Mz (mG)
2019-06-26T20:53:00.000,0.6452,-0.7452,0.1371,-56.29,119.58,185.27
2019-06-26T20:54:00.000,0.6452,-0.7482,0.1392,-54.59,116.83,183.66
2019-06-26T20:55:00.000,0.6453,-0.7452,0.1351,-58.10,118.68,182.73
2019-06-26T20:56:00.000,0.6472,-0.7462,0.1372,-55.42,117.74,185.31
2019-06-26T20:57:00.000,0.6462,-0.7472,0.1362,-57.22,121.45,182.73
2019-06-26T20:58:00.000,0.6463,-0.7452,0.1352,-58.05,120.51,184.38
2019-06-26T20:59:00.000,0.6452,-0.7442,0.1371,-58.05,118.66,184.40
2019-06-26T21:00:00.000,0.6452,-0.7452,0.1381,-54.59,118.67,183.65
2019-06-26T21:01:00.000,0.6443,-0.7452,0.1361,-57.25,118.69,181.91
2019-06-26T21:02:00.000,0.6452,-0.7472,0.1372,-58.12,118.68,181.89
2019-06-26T21:03:00.000,0.6433,-0.7432,0.1381,-56.31,121.44,184.42
2019-06-26T21:04:00.000,0.6462,-0.7472,0.1352,-57.21,117.75,183.59
2019-06-26T21:05:00.000,0.6462,-0.7462,0.1362,-57.16,119.58,185.25
2019-06-26T21:06:00.000,0.6452,-0.7482,0.1362,-54.63,116.84,181.99
2019-06-26T21:07:00.000,0.6472,-0.7462,0.1352,-58.08,116.82,183.58
2019-06-26T21:08:00.000,0.6452,-0.7442,0.1381,-56.38,118.69,181.94
2019-06-26T21:09:00.000,0.6453,-0.7462,0.1361,-56.31,117.74,184.45
2019-06-26T21:10:00.000,0.6453,-0.7452,0.1361,-57.20,121.44,183.56
2019-06-26T21:11:00.000,0.6462,-0.7462,0.1381,-58.07,120.52,183.55
2019-06-26T21:12:00.000,0.6472,-0.7462,0.1372,-58.08,116.82,183.58
2019-06-26T21:13:00.000,0.6462,-0.7452,0.1371,-56.31,117.74,184.45
2019-06-26T21:14:00.000,0.6452,-0.7482,0.1382,-58.05,122.36,184.37
2019-06-26T21:15:00.000,0.6443,-0.7462,0.1361,-53.72,118.68,183.67
2019-06-26T21:16:00.000,0.6482,-0.7462,0.1372,-55.46,119.60,183.62
2019-06-26T21:17:00.000,0.6443,-0.7482,0.1372,-58.12,119.61,181.89
2019-06-26T21:18:00.000,0.6462,-0.7442,0.1381,-58.08,116.82,183.58
2019-06-26T21:19:00.000,0.6462,-0.7452,0.1381,-58.05,118.66,184.40
2019-06-26T21:20:00.000,0.6452,-0.7462,0.1371,-58.90,118.66,185.21
2019-06-26T21:21:00.000,0.6433,-0.7452,0.1361,-56.31,117.74,184.45
2019-06-26T21:22:00.000,0.6453,-0.7452,0.1351,-56.35,118.68,182.77
2019-06-26T21:23:00.000,0.6472,-0.7432,0.1361,-55.48,119.60,182.79
2019-06-26T21:24:00.000,0.6443,-0.7462,0.1371,-57.20,119.60,183.58
2019-06-26T21:25:00.000,0.6462,-0.7452,0.1361,-57.18,118.66,184.42
2019-06-26T21:26:00.000,0.6472,-0.7462,0.1362,-56.29,118.66,185.28
2019-06-26T21:27:00.000,0.6453,-0.7452,0.1361,-58.99,118.68,181.87
2019-06-26T21:28:00.000,0.6472,-0.7442,0.1361,-57.20,118.67,183.58
2019-06-26T21:29:00.000,0.6463,-0.7452,0.1352,-57.23,119.60,182.74
2019-06-26T21:30:00.000,0.6452,-0.7462,0.1391,-58.10,119.60,182.72
2019-06-26T21:31:00.000,0.6472,-0.7432,0.1381,-58.93,118.66,184.38
2019-06-26T21:32:00.000,0.6453,-0.7472,0.1352,-54.57,119.59,184.48
2019-06-26T21:33:00.000,0.6443,-0.7452,0.1371,-58.08,119.59,183.56
2019-06-26T21:34:00.000,0.6462,-0.7452,0.1371,-54.59,118.67,183.65
2019-06-26T21:35:00.000,0.6443,-0.7442,0.1371,-56.35,119.60,182.76
2019-06-26T21:36:00.000,0.6452,-0.7462,0.1371,-56.33,118.67,183.61
2019-06-26T21:37:00.000,0.6442,-0.7452,0.1391,-57.25,117.76,181.92
2019-06-26T21:38:00.000,0.6452,-0.7442,0.1391,-56.35,119.60,182.76
2019-06-26T21:39:00.000,0.6433,-0.7462,0.1381,-58.07,122.37,183.53
2019-06-26T21:40:00.000,0.6472,-0.7472,0.1372,-57.18,117.74,184.43
2019-06-26T21:41:00.000,0.6482,-0.7452,0.1372,-56.27,117.73,186.12
2019-06-26T21:42:00.000,0.6462,-0.7442,0.1371,-58.05,119.59,184.39
2019-06-26T21:43:00.000,0.6482,-0.7442,0.1362,-57.16,116.81,185.27
2019-06-26T21:44:00.000,0.6472,-0.7462,0.1372,-57.16,119.58,185.25
2019-06-26T21:45:00.000,0.6453,-0.7452,0.1361,-58.03,117.73,185.24
2019-06-26T21:46:00.000,0.6443,-0.7462,0.1361,-56.33,118.67,183.61
2019-06-26T21:47:00.000,0.6442,-0.7462,0.1381,-58.04,115.88,185.25
2019-06-26T21:48:00.000,0.6442,-0.7432,0.1391,-58.05,119.59,184.39
2019-06-26T21:49:00.000,0.6462,-0.7462,0.1372,-58.01,119.57,186.06
2019-06-26T21:50:00.000,0.6443,-0.7462,0.1361,-56.35,119.60,182.76
2019-06-26T21:51:00.000,0.6462,-0.7442,0.1381,-56.31,119.59,184.43
2019-06-26T21:52:00.000,0.6462,-0.7462,0.1381,-58.08,119.59,183.56
2019-06-26T21:53:00.000,0.6462,-0.7452,0.1361,-56.35,119.60,182.76
2019-06-26T21:54:00.000,0.6452,-0.7442,0.1371,-57.20,119.60,183.58
2019-06-26T21:55:00.000,0.6472,-0.7462,0.1362,-58.95,117.75,183.55
2019-06-26T21:56:00.000,0.6443,-0.7462,0.1361,-56.31,121.44,184.42
2019-06-26T21:57:00.000,0.6452,-0.7452,0.1371,-56.33,117.75,183.61
2019-06-26T21:58:00.000,0.6443,-0.7462,0.1361,-56.35,119.60,182.76
2019-06-26T21:59:00.000,0.6462,-0.7462,0.1381,-60.69,118.67,183.50
2019-06-26T22:00:00.000,0.6462,-0.7462,0.1372,-58.03,119.58,185.23
2019-06-26T22:01:00.000,0.6462,-0.7452,0.1371,-57.16,118.66,185.25
2019-06-26T22:02:00.000,0.6453,-0.7452,0.1361,-56.35,118.68,182.77
2019-06-26T22:03:00.000,0.6452,-0.7442,0.1371,-56.31,118.67,184.44
2019-06-26T22:04:00.000,0.6463,-0.7452,0.1352,-57.23,118.68,182.75
2019-06-26T22:05:00.000,0.6462,-0.7482,0.1362,-58.03,116.81,185.25
2019-06-26T22:06:00.000,0.6472,-0.7462,0.1352,-59.82,117.74,183.53
2019-06-26T22:07:00.000,0.6462,-0.7452,0.1371,-54.59,119.60,183.64
2019-06-26T22:08:00.000,0.6453,-0.7422,0.1361,-57.23,119.60,182.74
2019-06-26T22:09:00.000,0.6433,-0.7462,0.1381,-56.29,117.73,185.28
2019-06-26T22:10:00.000,0.6462,-0.7452,0.1361,-58.93,119.59,184.37
2019-06-26T22:11:00.000,0.6462,-0.7472,0.1362,-58.97,118.68,182.71
2019-06-26T22:12:00.000,0.6462,-0.7462,0.1362,-56.35,118.68,182.77
2019-06-26T22:13:00.000,0.6423,-0.7442,0.1381,-58.93,118.66,184.38
2019-06-26T22:14:00.000,0.6453,-0.7452,0.1351,-57.20,120.52,183.57
2019-06-26T22:15:00.000,0.6462,-0.7442,0.1381,-57.18,121.44,184.40
2019-06-26T22:16:00.000,0.6453,-0.7462,0.1352,-56.29,121.43,185.26
2019-06-26T22:17:00.000,0.6453,-0.7462,0.1352,-58.05,119.59,184.39
2019-06-26T22:18:00.000,0.6452,-0.7452,0.1371,-57.23,118.68,182.75
2019-06-26T22:19:00.000,0.6453,-0.7462,0.1361,-58.08,118.67,183.56
2019-06-26T22:20:00.000,0.6472,-0.7442,0.1381,-56.31,119.59,184.43
2019-06-26T22:21:00.000,0.6472,-0.7462,0.1372,-58.06,116.82,184.41
2019-06-26T22:22:00.000,0.6472,-0.7452,0.1372,-58.14,120.54,181.04
2019-06-26T22:23:00.000,0.6472,-0.7472,0.1372,-58.08,116.82,183.58
2019-06-26T22:24:00.000,0.6452,-0.7452,0.1371,-59.82,120.52,183.50
2019-06-26T22:25:00.000,0.6463,-0.7432,0.1351,-58.08,119.59,183.56
2019-06-26T22:26:00.000,0.6452,-0.7462,0.1371,-57.09,119.56,187.75
2019-06-26T22:27:00.000,0.6462,-0.7462,0.1362,-56.26,120.50,186.10
2019-06-26T22:28:00.000,0.6452,-0.7482,0.1362,-54.61,118.68,182.82
2019-06-26T22:29:00.000,0.6452,-0.7452,0.1371,-58.95,121.44,183.52
2019-06-26T22:30:00.000,0.6462,-0.7472,0.1382,-59.82,119.59,183.51
2019-06-26T22:31:00.000,0.6462,-0.7472,0.1382,-58.06,117.74,184.40
2019-06-26T22:32:00.000,0.6472,-0.7462,0.1372,-55.46,117.75,183.64
2019-06-26T22:33:00.000,0.6452,-0.7442,0.1381,-57.14,120.50,186.08
2019-06-26T22:34:00.000,0.6462,-0.7462,0.1362,-58.10,116.83,182.74
2019-06-26T22:35:00.000,0.6462,-0.7442,0.1371,-58.95,116.82,183.55
2019-06-26T22:36:00.000,0.6453,-0.7462,0.1361,-58.12,119.61,181.89
2019-06-26T22:37:00.000,0.6433,-0.7472,0.1351,-55.44,120.51,184.45
2019-06-26T22:38:00.000,0.6443,-0.7442,0.1351,-57.18,119.59,184.41
2019-06-26T22:39:00.000,0.6443,-0.7442,0.1361,-57.23,118.68,182.75
2019-06-26T22:40:00.000,0.6472,-0.7462,0.1362,-56.31,117.74,184.45
2019-06-26T22:41:00.000,0.6462,-0.7432,0.1381,-58.08,118.67,183.56
2019-06-26T22:42:00.000,0.6452,-0.7462,0.1371,-58.10,120.53,182.71
2019-06-26T22:43:00.000,0.6452,-0.7472,0.1372,-56.33,119.60,183.60
2019-06-26T22:44:00.000,0.6423,-0.7442,0.1401,-56.35,120.53,182.76
2019-06-26T22:45:00.000,0.6462,-0.7472,0.1362,-58.06,114.97,184.43
2019-06-26T22:46:00.000,0.6462,-0.7442,0.1391,-58.95,118.67,183.54
2019-06-26T22:47:00.000,0.6462,-0.7432,0.1361,-57.21,117.75,183.59
2019-06-26T22:48:00.000,0.6462,-0.7472,0.1352,-56.29,118.66,185.28
2019-06-26T22:49:00.000,0.6452,-0.7482,0.1362,-58.10,117.75,182.73
2019-06-26T22:50:00.000,0.6462,-0.7462,0.1381,-56.33,117.75,183.61
2019-06-26T22:51:00.000,0.6462,-0.7462,0.1381,-58.97,119.60,182.70
2019-06-26T22:52:00.000,0.6452,-0.7452,0.1381,-57.18,118.66,184.42
2019-06-26T22:53:00.000,0.6443,-0.7482,0.1372,-56.33,116.82,183.62
2019-06-26T22:54:00.000,0.6462,-0.7472,0.1362,-55.46,118.67,183.63
2019-06-26T22:55:00.000,0.6472,-0.7442,0.1371,-59.80,118.66,184.35
2019-06-26T22:56:00.000,0.6482,-0.7462,0.1382,-58.08,119.59,183.56
2019-06-26T22:57:00.000,0.6492,-0.7442,0.1391,-58.10,120.53,182.71
2019-06-26T22:58:00.000,0.6433,-0.7432,0.1381,-58.12,117.76,181.90
2019-06-26T22:59:00.000,0.6452,-0.7462,0.1371,-58.88,119.57,186.04
2019-06-26T23:00:00.000,0.6472,-0.7462,0.1362,-58.05,118.66,184.40
2019-06-26T23:01:00.000,0.6423,-0.7452,0.1401,-57.18,118.66,184.42
2019-06-26T23:02:00.000,0.6452,-0.7462,0.1371,-58.93,119.59,184.37
2019-06-26T23:03:00.000,0.6442,-0.7472,0.1381,-58.99,119.61,181.86
2019-06-26T23:04:00.000,0.6462,-0.7452,0.1361,-58.95,118.67,183.54
2019-06-26T23:05:00.000,0.6482,-0.7432,0.1371,-58.08,118.67,183.56
2019-06-26T23:06:00.000,0.6462,-0.7472,0.1372,-58.08,116.82,183.58
2019-06-26T23:07:00.000,0.6472,-0.7472,0.1382,-58.01,119.57,186.06
2019-06-26T23:08:00.000,0.6452,-0.7462,0.1371,-57.23,119.60,182.74
2019-06-26T23:09:00.000,0.6452,-0.7472,0.1362,-56.29,117.73,185.28
2019-06-26T23:10:00.000,0.6452,-0.7432,0.1391,-59.78,119.58,185.18
2019-06-26T23:11:00.000,0.6443,-0.7472,0.1352,-58.01,118.65,186.07
2019-06-26T23:12:00.000,0.6462,-0.7452,0.1401,-58.08,118.67,183.56
2019-06-26T23:13:00.000,0.6472,-0.7452,0.1372,-56.33,116.82,183.62
2019-06-26T23:14:00.000,0.6462,-0.7462,0.1381,-58.12,117.76,181.90
2019-06-26T23:15:00.000,0.6462,-0.7472,0.1352,-57.18,116.82,184.43
2019-06-26T23:16:00.000,0.6452,-0.7442,0.1381,-58.95,119.59,183.53
2019-06-26T23:17:00.000,0.6472,-0.7452,0.1381,-58.08,118.67,183.56
2019-06-26T23:18:00.000,0.6433,-0.7452,0.1381,-55.46,117.75,183.64
2019-06-26T23:19:00.000,0.6462,-0.7432,0.1371,-57.18,118.66,184.42
2019-06-26T23:20:00.000,0.6462,-0.7462,0.1381,-58.05,118.66,184.40
2019-06-26T23:21:00.000,0.6443,-0.7442,0.1381,-56.36,116.83,182.79
2019-06-26T23:22:00.000,0.6472,-0.7472,0.1382,-54.63,117.76,181.99
2019-06-26T23:23:00.000,0.6462,-0.7442,0.1391,-58.08,117.75,183.57
2019-06-26T23:24:00.000,0.6491,-0.7472,0.1392,-56.36,116.83,182.79
2019-06-26T23:25:00.000,0.6462,-0.7462,0.1372,-58.10,121.45,182.71
2019-06-26T23:26:00.000,0.6472,-0.7452,0.1391,-57.23,118.68,182.75
2019-06-26T23:27:00.000,0.6482,-0.7452,0.1382,-55.40,117.73,186.14
2019-06-26T23:28:00.000,0.6492,-0.7472,0.1352,-55.51,117.76,181.97
2019-06-26T23:29:00.000,0.6462,-0.7452,0.1361,-58.06,117.74,184.40
2019-06-26T23:30:00.000,0.6443,-0.7442,0.1371,-56.33,120.52,183.59
2019-06-26T23:31:00.000,0.6472,-0.7432,0.1381,-57.23,118.68,182.75
2019-06-26T23:32:00.000,0.6472,-0.7462,0.1362,-57.16,115.89,185.28
2019-06-26T23:33:00.000,0.6452,-0.7462,0.1371,-56.38,119.61,181.93
2019-06-26T23:34:00.000,0.6452,-0.7472,0.1372,-56.38,116.84,181.95
2019-06-26T23:35:00.000,0.6472,-0.7472,0.1372,-58.05,119.59,184.39
2019-06-26T23:36:00.000,0.6462,-0.7482,0.1382,-57.20,119.60,183.58
2019-06-26T23:37:00.000,0.6452,-0.7482,0.1372,-55.44,118.67,184.46
2019-06-26T23:38:00.000,0.6432,-0.7431,0.1431,-58.08,117.75,183.57
2019-06-26T23:39:00.000,0.6433,-0.7442,0.1391,-55.42,116.81,185.31
2019-06-26T23:40:00.000,0.6452,-0.7472,0.1401,-58.03,123.28,185.20
2019-06-26T23:41:00.000,0.6452,-0.7452,0.1381,-58.93,118.66,184.38
2019-06-26T23:42:00.000,0.6452,-0.7472,0.1381,-58.93,119.59,184.37
2019-06-26T23:43:00.000,0.6462,-0.7442,0.1371,-58.93,119.59,184.37
2019-06-26T23:44:00.000,0.6462,-0.7432,0.1361,-57.16,118.66,185.25
2019-06-26T23:45:00.000,0.6472,-0.7472,0.1362,-58.91,117.73,185.22
2019-06-26T23:46:00.000,0.6443,-0.7452,0.1381,-54.57,116.82,184.50
2019-06-26T23:47:00.000,0.6433,-0.7472,0.1381,-57.25,117.76,181.92
2019-06-26T23:48:00.000,0.6462,-0.7452,0.1371,-58.08,116.82,183.58
2019-06-26T23:49:00.000,0.6482,-0.7452,0.1391,-56.31,118.67,184.44
2019-06-26T23:50:00.000,0.6462,-0.7472,0.1352,-56.38,117.76,181.94
2019-06-26T23:51:00.000,0.6462,-0.7472,0.1372,-57.27,118.69,181.08
2019-06-26T23:52:00.000,0.6443,-0.7462,0.1371,-57.20,119.60,183.58
2019-06-26T23:53:00.000,0.6452,-0.7472,0.1362,-55.48,118.68,182.79
2019-06-26T23:54:00.000,0.6452,-0.7442,0.1371,-58.06,117.74,184.40
2019-06-26T23:55:00.000,0.6452,-0.7452,0.1381,-55.46,118.67,183.63
2019-06-26T23:56:00.000,0.6462,-0.7452,0.1371,-54.56,121.44,184.46
2019-06-26T23:57:00.000,0.6453,-0.7452,0.1351,-58.93,118.66,184.38
2019-06-26T23:58:00.000,0.6462,-0.7452,0.1381,-55.40,115.88,186.15
2019-06-26T23:59:00.000,0.6462,-0.7492,0.1382,-58.03,118.66,185.23
2019-06-27T00:00:00.000,0.6452,-0.7462,0.1371,-58.97,120.52,182.69
2019-06-27T00:01:00.000,0.6462,-0.7462,0.1372,-57.18,120.51,184.41
2019-06-27T00:02:00.000,0.6443,-0.7452,0.1381,-57.16,119.58,185.25
2019-06-27T00:03:00.000,0.6462,-0.7472,0.1392,-58.10,117.75,182.73
2019-06-27T00:04:00.000,0.6462,-0.7462,0.1372,-56.31,117.74,184.45
2019-06-27T00:05:00.000,0.6452,-0.7452,0.1381,-58.07,120.52,183.55
2019-06-27T00:06:00.000,0.6443,-0.7442,0.1381,-58.08,119.59,183.56
2019-06-27T00:07:00.000,0.6462,-0.7472,0.1362,-59.80,118.66,184.35
2019-06-27T00:08:00.000,0.6452,-0.7442,0.1371,-58.05,119.59,184.39
2019-06-27T00:09:00.000,0.6462,-0.7462,0.1381,-58.03,121.43,185.21
2019-06-27T00:10:00.000,0.6452,-0.7472,0.1381,-57.20,118.67,183.58
2019-06-27T00:11:00.000,0.6462,-0.7472,0.1382,-57.21,115.90,183.61
2019-06-27T00:12:00.000,0.6462,-0.7462,0.1381,-56.27,118.65,186.11
2019-06-27T00:13:00.000,0.6462,-0.7462,0.1362,-60.69,120.52,183.48
2019-06-27T00:14:00.000,0.6462,-0.7442,0.1401,-59.04,117.77,180.21
2019-06-27T00:15:00.000,0.6452,-0.7442,0.1391,-55.46,117.75,183.64
2019-06-27T00:16:00.000,0.6452,-0.7452,0.1381,-57.25,117.76,181.92
2019-06-27T00:17:00.000,0.6452,-0.7452,0.1371,-56.31,117.74,184.45
2019-06-27T00:18:00.000,0.6462,-0.7452,0.1391,-58.05,119.59,184.39
2019-06-27T00:19:00.000,0.6462,-0.7492,0.1382,-58.08,117.75,183.57
2019-06-27T00:20:00.000,0.6432,-0.7452,0.1411,-56.31,120.51,184.43
2019-06-27T00:21:00.000,0.6442,-0.7442,0.1391,-58.08,115.90,183.58
2019-06-27T00:22:00.000,0.6482,-0.7462,0.1372,-57.14,116.80,186.10
2019-06-27T00:23:00.000,0.6472,-0.7452,0.1411,-58.10,120.53,182.71
2019-06-27T00:24:00.000,0.6443,-0.7452,0.1381,-58.08,116.82,183.58
2019-06-27T00:25:00.000,0.6462,-0.7482,0.1382,-54.61,118.68,182.82
2019-06-27T00:26:00.000,0.6443,-0.7462,0.1371,-57.25,118.69,181.91
2019-06-27T00:27:00.000,0.6443,-0.7442,0.1371,-56.35,120.53,182.76
2019-06-27T00:28:00.000,0.6443,-0.7462,0.1361,-57.20,119.60,183.58
2019-06-27T00:29:00.000,0.6452,-0.7482,0.1372,-58.10,118.68,182.73
2019-06-27T00:30:00.000,0.6452,-0.7452,0.1371,-56.33,118.67,183.61
2019-06-27T00:31:00.000,0.6462,-0.7462,0.1391,-56.35,118.68,182.77
2019-06-27T00:32:00.000,0.6443,-0.7472,0.1362,-57.16,116.81,185.27
2019-06-27T00:33:00.000,0.6452,-0.7432,0.1381,-58.08,117.75,183.57
2019-06-27T00:34:00.000,0.6472,-0.7482,0.1362,-58.93,117.74,184.38
2019-06-27T00:35:00.000,0.6442,-0.7462,0.1391,-58.05,119.59,184.39
2019-06-27T00:36:00.000,0.6452,-0.7452,0.1371,-57.18,119.59,184.41
2019-06-27T00:37:00.000,0.6452,-0.7462,0.1381,-57.20,118.67,183.58
2019-06-27T00:38:00.000,0.6462,-0.7462,0.1391,-56.28,123.28,185.24
2019-06-27T00:39:00.000,0.6442,-0.7462,0.1381,-58.10,119.60,182.72
2019-06-27T00:40:00.000,0.6443,-0.7442,0.1371,-57.27,117.77,181.09
2019-06-27T00:41:00.000,0.6452,-0.7462,0.1411,-56.33,118.67,183.61
2019-06-27T00:42:00.000,0.6452,-0.7452,0.1381,-57.18,116.82,184.43
2019-06-27T00:43:00.000,0.6462,-0.7452,0.1391,-56.33,118.67,183.61
2019-06-27T00:44:00.000,0.6462,-0.7442,0.1381,-57.18,119.59,184.41
2019-06-27T00:45:00.000,0.6442,-0.7452,0.1391,-57.20,118.67,183.58
2019-06-27T00:46:00.000,0.6433,-0.7482,0.1381,-57.21,117.75,183.59
2019-06-27T00:47:00.000,0.6452,-0.7462,0.1401,-58.08,119.59,183.56
2019-06-27T00:48:00.000,0.6462,-0.7452,0.1401,-59.80,120.51,184.34
2019-06-27T00:49:00.000,0.6452,-0.7462,0.1391,-60.67,120.51,184.32
2019-06-27T00:50:00.000,0.6452,-0.7472,0.1372,-56.29,117.73,185.28
2019-06-27T00:51:00.000,0.6443,-0.7472,0.1362,-56.29,119.58,185.27
2019-06-27T00:52:00.000,0.6442,-0.7432,0.1391,-58.12,119.61,181.89
2019-06-27T00:53:00.000,0.6443,-0.7452,0.1381,-57.20,118.67,183.58
2019-06-27T00:54:00.000,0.6452,-0.7472,0.1381,-57.16,119.58,185.25
2019-06-27T00:55:00.000,0.6442,-0.7452,0.1401,-57.18,118.66,184.42
2019-06-27T00:56:00.000,0.6442,-0.7452,0.1391,-54.54,118.66,185.32
2019-06-27T00:57:00.000,0.6442,-0.7462,0.1401,-58.12,117.76,181.90
2019-06-27T00:58:00.000,0.6462,-0.7472,0.1382,-59.86,121.45,181.83
2019-06-27T00:59:00.000,0.6452,-0.7462,0.1391,-57.20,119.60,183.58
2019-06-27T01:00:00.000,0.6423,-0.7472,0.1361,-56.33,117.75,183.61
2019-06-27T01:01:00.000,0.6452,-0.7472,0.1372,-56.40,120.54,181.09
2019-06-27T01:02:00.000,0.6442,-0.7472,0.1391,-57.20,120.52,183.57
2019-06-27T01:03:00.000,0.6452,-0.7442,0.1381,-57.23,117.75,182.76
2019-06-27T01:04:00.000,0.6482,-0.7462,0.1382,-58.01,117.73,186.07
2019-06-27T01:05:00.000,0.6452,-0.7472,0.1381,-57.18,117.74,184.43
2019-06-27T01:06:00.000,0.6452,-0.7472,0.1372,-57.16,118.66,185.25
2019-06-27T01:07:00.000,0.6452,-0.7462,0.1381,-59.80,118.66,184.35
2019-06-27T01:08:00.000,0.6462,-0.7452,0.1391,-58.01,118.65,186.07
2019-06-27T01:09:00.000,0.6442,-0.7462,0.1391,-57.20,118.67,183.58
2019-06-27T01:10:00.000,0.6433,-0.7452,0.1381,-58.06,116.82,184.41
2019-06-27T01:11:00.000,0.6462,-0.7462,0.1391,-56.24,120.49,186.93
2019-06-27T01:12:00.000,0.6442,-0.7492,0.1372,-58.90,119.58,185.20
2019-06-27T01:13:00.000,0.6452,-0.7482,0.1392,-55.37,118.65,186.97
2019-06-27T01:14:00.000,0.6423,-0.7421,0.1420,-56.31,118.67,184.44
2019-06-27T01:15:00.000,0.6433,-0.7472,0.1391,-58.90,119.58,185.20
2019-06-27T01:16:00.000,0.6432,-0.7482,0.1391,-57.20,119.60,183.58
2019-06-27T01:17:00.000,0.6452,-0.7482,0.1421,-57.99,120.49,186.89
2019-06-27T01:18:00.000,0.6462,-0.7462,0.1381,-59.82,116.82,183.53
2019-06-27T01:19:00.000,0.6462,-0.7442,0.1401,-58.88,117.72,186.05
2019-06-27T01:20:00.000,0.6462,-0.7452,0.1381,-59.80,115.89,184.37
2019-06-27T01:21:00.000,0.6452,-0.7472,0.1381,-58.90,119.58,185.20
2019-06-27T01:22:00.000,0.6472,-0.7442,0.1391,-57.16,116.81,185.27
2019-06-27T01:23:00.000,0.6452,-0.7462,0.1391,-58.97,120.52,182.69
2019-06-27T01:24:00.000,0.6442,-0.7492,0.1372,-58.97,118.68,182.71
2019-06-27T01:25:00.000,0.6432,-0.7472,0.1411,-58.03,118.66,185.23
2019-06-27T01:26:00.000,0.6462,-0.7452,0.1411,-58.90,119.58,185.20
2019-06-27T01:27:00.000,0.6433,-0.7462,0.1371,-56.25,117.72,186.95
2019-06-27T01:28:00.000,0.6452,-0.7472,0.1401,-57.18,118.66,184.42
2019-06-27T01:29:00.000,0.6442,-0.7492,0.1392,-58.03,119.58,185.23
2019-06-27T01:30:00.000,0.6442,-0.7452,0.1391,-56.33,120.52,183.59
2019-06-27T01:31:00.000,0.6452,-0.7482,0.1372,-59.86,118.68,181.85
2019-06-27T01:32:00.000,0.6462,-0.7472,0.1382,-58.03,117.73,185.24
2019-06-27T01:33:00.000,0.6452,-0.7472,0.1391,-56.33,118.67,183.61
2019-06-27T01:34:00.000,0.6452,-0.7452,0.1391,-58.01,119.57,186.06
2019-06-27T01:35:00.000,0.6452,-0.7452,0.1401,-58.01,119.57,186.06
2019-06-27T01:36:00.000,0.6432,-0.7471,0.1431,-58.84,119.56,187.71
2019-06-27T01:37:00.000,0.6442,-0.7452,0.1401,-58.07,121.44,183.54
2019-06-27T01:38:00.000,0.6423,-0.7442,0.1401,-58.05,119.59,184.39
2019-06-27T01:39:00.000,0.6433,-0.7472,0.1381,-56.29,117.73,185.28
2019-06-27T01:40:00.000,0.6432,-0.7461,0.1431,-55.44,118.67,184.46
2019-06-27T01:41:00.000,0.6452,-0.7472,0.1391,-58.05,118.66,184.40
2019-06-27T01:42:00.000,0.6413,-0.7472,0.1411,-60.65,118.65,185.17
2019-06-27T01:43:00.000,0.6422,-0.7482,0.1421,-58.90,121.43,185.19
2019-06-27T01:44:00.000,0.6442,-0.7472,0.1401,-59.80,117.74,184.36
2019-06-27T01:45:00.000,0.6432,-0.7502,0.1392,-54.54,119.58,185.31
2019-06-27T01:46:00.000,0.6423,-0.7482,0.1391,-57.99,118.64,186.90
2019-06-27T01:47:00.000,0.6462,-0.7482,0.1402,-57.99,116.79,186.92
2019-06-27T01:48:00.000,0.6422,-0.7492,0.1411,-59.75,118.65,186.02
2019-06-27T01:49:00.000,0.6432,-0.7472,0.1411,-56.27,118.65,186.11
2019-06-27T01:50:00.000,0.6462,-0.7472,0.1401,-57.16,119.58,185.25
2019-06-27T01:51:00.000,0.6442,-0.7472,0.1421,-58.03,118.66,185.23
2019-06-27T01:52:00.000,0.6432,-0.7492,0.1401,-57.16,120.51,185.24
2019-06-27T01:53:00.000,0.6452,-0.7462,0.1421,-58.92,120.51,184.36
2019-06-27T01:54:00.000,0.6452,-0.7462,0.1411,-58.03,119.58,185.23
2019-06-27T01:55:00.000,0.6412,-0.7492,0.1421,-58.03,117.73,185.24
2019-06-27T01:56:00.000,0.6452,-0.7462,0.1421,-56.29,118.66,185.28
2019-06-27T01:57:00.000,0.6422,-0.7472,0.1421,-60.65,118.65,185.17
2019-06-27T01:58:00.000,0.6442,-0.7451,0.1441,-57.14,120.50,186.08
2019-06-27T01:59:00.000,0.6442,-0.7462,0.1411,-60.67,118.66,184.33
2019-06-27T02:00:00.000,0.6452,-0.7482,0.1421,-58.90,118.66,185.21
2019-06-27T02:01:00.000,0.6393,-0.7472,0.1411,-58.08,117.75,183.57
2019-06-27T02:02:00.000,0.6452,-0.7462,0.1411,-58.89,115.88,186.07
2019-06-27T02:03:00.000,0.6403,-0.7462,0.1411,-58.86,118.64,186.88
2019-06-27T02:04:00.000,0.6048,-0.7644,0.2235,-78.91,115.57,219.77
2019-06-27T02:05:00.000,0.4763,-0.7758,0.4093,-142.86,126.77,305.69
2019-06-27T02:06:00.000,0.4743,-0.7768,0.4143,-141.09,128.61,306.55
2019-06-27T02:07:00.000,0.4743,-0.7758,0.4113,-141.10,125.84,306.57
2019-06-27T02:08:00.000,0.4783,-0.7768,0.4114,-140.21,122.14,307.46
2019-06-27T02:09:00.000,0.4763,-0.7758,0.4113,-140.27,124.93,304.93
